file,participant,condition,phase,time,topic,data
p23WIOR.csv,p23,WOIR,task,202.549,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":3}"
p23WIOR.csv,p23,WOIR,task,207.526,drt.flash,{}
p23WIOR.csv,p23,WOIR,task,210.029,drt.miss,{}
p23WIOR.csv,p23,WOIR,task,219.688,drt.flash,{}
p23WIOR.csv,p23,WOIR,task,222.188,drt.miss,{}
p23WIOR.csv,p23,WOIR,task,233.607,drt.flash,{}
p23WIOR.csv,p23,WOIR,task,236.108,drt.miss,{}
p23WIOR.csv,p23,WOIR,task,248.124,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Road became blocked"",""correct_answer"":""Ambulance arrival"",""correct"":false,""response_time_ms"":45574,""index"":3}"
p23WIOR.csv,p23,WOIR,task,248.124,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":4}"
p23WIOR.csv,p23,WOIR,task,248.587,drt.flash,{}
p23WIOR.csv,p23,WOIR,task,251.088,drt.miss,{}
p23WIOR.csv,p23,WOIR,task,263.188,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Traffic increased but road usable"",""correct_answer"":""Traffic increased but road usable"",""correct"":true,""response_time_ms"":15064,""index"":4}"
p23WIOR.csv,p23,WOIR,task,263.188,awarenessProbe.completed,{}
p23WIOR.csv,p23,WOIR,task,263.188,return.quiz.started,{}
p23WIOR.csv,p23,WOIR,task,263.404,drt.flash,{}
p23WIOR.csv,p23,WOIR,task,265.905,drt.miss,{}
p23WIOR.csv,p23,WOIR,task,276.455,drt.flash,{}
p23WIOR.csv,p23,WOIR,task,278.956,drt.miss,{}
p23WIOR.csv,p23,WOIR,task,285.565,return.quiz.completed,"{""answers"":[{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance"",""isCorrect"":false},{""question"":""How many vehicles are involved in accident?"",""answer"":""2"",""correctAnswer"":""3"",""isCorrect"":false},{""question"":""Is there any victim visible currently?"",""answer"":""2"",""correctAnswer"":""2"",""isCorrect"":true},{""question"":""Is the road currently blocked?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""Is any vehicle currently on fire?"",""answer"":""No"",""correctAnswer"":""No"",""isCorrect"":true}]}"
p23WIR.csv,p23,WIR,task,1.62,call.voice.alert,{}
p23WIR.csv,p23,WIR,task,1.62,call.incoming,{}
p23WIR.csv,p23,WIR,task,2.119,call.voice.alert,{}
p23WIR.csv,p23,WIR,task,2.119,call.incoming,{}
p23WIR.csv,p23,WIR,task,5.572,call.ringtone.stopped,{}
p23WIR.csv,p23,WIR,task,5.572,call.answered,{}
p23WIR.csv,p23,WIR,task,7.084,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p23WIR.csv,p23,WIR,task,12.085,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p23WIR.csv,p23,WIR,task,17.078,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p23WIR.csv,p23,WIR,task,21.076,drt.started,{}
p23WIR.csv,p23,WIR,task,22.428,mission.started,{}
p23WIR.csv,p23,WIR,task,34.025,drt.flash,{}
p23WIR.csv,p23,WIR,task,36.526,drt.miss,{}
p23WIR.csv,p23,WIR,task,46.701,drt.flash,{}
p23WIR.csv,p23,WIR,task,47.172,drt.response,"{""rt_ms"":471}"
p23WIR.csv,p23,WIR,task,59.12,drt.flash,{}
p23WIR.csv,p23,WIR,task,60.076,drt.response,"{""rt_ms"":955}"
p23WIR.csv,p23,WIR,task,69.496,drt.flash,{}
p23WIR.csv,p23,WIR,task,70.156,drt.response,"{""rt_ms"":660}"
p23WIR.csv,p23,WIR,task,81.616,drt.flash,{}
p23WIR.csv,p23,WIR,task,82.3,drt.response,"{""rt_ms"":684}"
p23WIR.csv,p23,WIR,task,91.531,drt.flash,{}
p23WIR.csv,p23,WIR,task,92.021,drt.response,"{""rt_ms"":491}"
p23WIR.csv,p23,WIR,task,105.332,drt.flash,{}
p23WIR.csv,p23,WIR,task,105.996,drt.response,"{""rt_ms"":664}"
p23WIR.csv,p23,WIR,task,113.862,call.ringtone.stopped,{}
p23WIR.csv,p23,WIR,task,113.862,secondary.start,"{""task_id"":""TASK-MEM-1"",""step"":1}"
p23WIR.csv,p23,WIR,task,117.473,drt.flash,{}
p23WIR.csv,p23,WIR,task,119.974,drt.miss,{}
p23WIR.csv,p23,WIR,task,123.108,secondary.response,"{""task_id"":""TASK-MEM-1"",""answer"":""Vest"",""correct_answer"":""Vest"",""correct"":true,""rt_ms"":9246,""step"":1}"
p23WIR.csv,p23,WIR,task,123.409,secondary.start,"{""task_id"":""TASK-MATH-1"",""step"":2}"
p23WIR.csv,p23,WIR,task,130.087,drt.flash,{}
p23WIR.csv,p23,WIR,task,131.524,secondary.response,"{""task_id"":""TASK-MATH-1"",""answer"":""No"",""correct_answer"":""Yes"",""correct"":false,""rt_ms"":17662,""step"":2}"
p23WIR.csv,p23,WIR,task,131.825,secondary.start,"{""task_id"":""TASK-ADM-1"",""step"":3}"
p23WIR.csv,p23,WIR,task,132.3,drt.response,"{""rt_ms"":2213}"
p23WIR.csv,p23,WIR,task,142.994,drt.flash,{}
p23WIR.csv,p23,WIR,task,143.66,secondary.response,"{""task_id"":""TASK-ADM-1"",""answer"":""84271B"",""correct_answer"":""48271B"",""correct"":false,""rt_ms"":29798,""step"":3}"
p23WIR.csv,p23,WIR,task,143.884,drt.response,"{""rt_ms"":889}"
p23WIR.csv,p23,WIR,task,143.96,secondary.start,"{""task_id"":""TASK-LOGIC-1"",""step"":4}"
p23WIR.csv,p23,WIR,task,152.473,drt.flash,{}
p23WIR.csv,p23,WIR,task,154.924,secondary.response,"{""task_id"":""TASK-LOGIC-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":41062,""step"":4}"
p23WIR.csv,p23,WIR,task,154.974,drt.miss,{}
p23WIR.csv,p23,WIR,task,166.781,drt.flash,{}
p23WIR.csv,p23,WIR,task,169.283,drt.miss,{}
p23WIR.csv,p23,WIR,task,175.829,awarenessProbe.started,"{""condition"":""information-retrieval""}"
p23WIR.csv,p23,WIR,task,176.03,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":1}"
p23WIR.csv,p23,WIR,task,180.354,drt.flash,{}
p23WIR.csv,p23,WIR,task,182.855,drt.miss,{}
p23WIR.csv,p23,WIR,task,183.149,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""3"",""correct_answer"":""2"",""correct"":false,""response_time_ms"":7119,""index"":1}"
p23WIR.csv,p23,WIR,task,183.149,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":2}"
p23WIR.csv,p23,WIR,task,187.428,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Ambulance"",""correct_answer"":""Ambulance"",""correct"":true,""response_time_ms"":4279,""index"":2}"
p23WIR.csv,p23,WIR,task,187.428,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":3}"
p23WIR.csv,p23,WIR,task,192.469,drt.flash,{}
p23WIR.csv,p23,WIR,task,193.036,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Traffic increased but road usable"",""correct_answer"":""Road became blocked by vehicles"",""correct"":false,""response_time_ms"":5608,""index"":3}"
p23WIR.csv,p23,WIR,task,193.036,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":4}"
p23WIR.csv,p23,WIR,task,193.732,drt.response,"{""rt_ms"":1263}"
p23WIR.csv,p23,WIR,task,200.212,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Fire truck arrival"",""correct_answer"":""Fire truck arrival"",""correct"":true,""response_time_ms"":7176,""index"":4}"
p23WIR.csv,p23,WIR,task,200.212,awarenessProbe.completed,{}
p23WIR.csv,p23,WIR,task,200.212,return.quiz.started,{}
p23WIR.csv,p23,WIR,task,202.014,drt.flash,{}
p23WIR.csv,p23,WIR,task,204.516,drt.miss,{}
p23WIR.csv,p23,WIR,task,214.066,drt.flash,{}
p23WIR.csv,p23,WIR,task,216.57,drt.miss,{}
p23WIR.csv,p23,WIR,task,219.348,return.quiz.completed,"{""answers"":[{""question"":""How many vehicles are currently involved in the collision?"",""answer"":""2"",""correctAnswer"":""3"",""isCorrect"":false},{""question"":""How many victims are currently visible at the scene?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance and fire truck"",""isCorrect"":true},{""question"":""Is smoke currently visible in the scene?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""What is the current traffic condition near the scene?"",""answer"":""Moderate traffic"",""correctAnswer"":""Road blocked"",""isCorrect"":false}]}"
p24WIOR.csv,p24,WOIR,task,1.632,call.voice.alert,{}
p24WIOR.csv,p24,WOIR,task,1.632,call.incoming,{}
p24WIOR.csv,p24,WOIR,task,2.124,call.voice.alert,{}
p24WIOR.csv,p24,WOIR,task,2.124,call.incoming,{}
p24WIOR.csv,p24,WOIR,task,2.565,call.ringtone.stopped,{}
p24WIOR.csv,p24,WOIR,task,2.565,call.answered,{}
p24WIOR.csv,p24,WOIR,task,4.067,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p24WIOR.csv,p24,WOIR,task,9.067,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p24WIOR.csv,p24,WOIR,task,14.066,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p24WIOR.csv,p24,WOIR,task,18.085,drt.started,{}
p24WIOR.csv,p24,WOIR,task,18.861,mission.started,{}
p24WIOR.csv,p24,WOIR,task,30.269,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,30.629,drt.response,"{""rt_ms"":360}"
p24WIOR.csv,p24,WOIR,task,43.878,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,44.213,drt.response,"{""rt_ms"":335}"
p24WIOR.csv,p24,WOIR,task,57.386,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,57.741,drt.response,"{""rt_ms"":354}"
p24WIOR.csv,p24,WOIR,task,70.968,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,71.381,drt.response,"{""rt_ms"":413}"
p24WIOR.csv,p24,WOIR,task,82.498,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,82.989,drt.response,"{""rt_ms"":491}"
p24WIOR.csv,p24,WOIR,task,92.481,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,92.941,drt.response,"{""rt_ms"":460}"
p24WIOR.csv,p24,WOIR,task,101.798,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,102.319,drt.response,"{""rt_ms"":521}"
p24WIOR.csv,p24,WOIR,task,110.3,call.ringtone.stopped,{}
p24WIOR.csv,p24,WOIR,task,110.3,secondary.start,"{""task_id"":""BASE-VIS-1"",""step"":1}"
p24WIOR.csv,p24,WOIR,task,112.714,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,113.773,drt.response,"{""rt_ms"":1059}"
p24WIOR.csv,p24,WOIR,task,117.445,secondary.response,"{""task_id"":""BASE-VIS-1"",""answer"":""DTR-822"",""correct_answer"":""DTR-822"",""correct"":true,""rt_ms"":7145,""step"":1}"
p24WIOR.csv,p24,WOIR,task,117.746,secondary.start,"{""task_id"":""BASE-MATH-1"",""step"":2}"
p24WIOR.csv,p24,WOIR,task,122.809,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,123.469,secondary.response,"{""task_id"":""BASE-MATH-1"",""answer"":""51"",""correct_answer"":""51"",""correct"":true,""rt_ms"":13169,""step"":2}"
p24WIOR.csv,p24,WOIR,task,123.77,secondary.start,"{""task_id"":""BASE-PATTERN-1"",""step"":3}"
p24WIOR.csv,p24,WOIR,task,123.773,drt.response,"{""rt_ms"":964}"
p24WIOR.csv,p24,WOIR,task,130.996,secondary.response,"{""task_id"":""BASE-PATTERN-1"",""answer"":""48"",""correct_answer"":""48"",""correct"":true,""rt_ms"":20697,""step"":3}"
p24WIOR.csv,p24,WOIR,task,131.298,secondary.start,"{""task_id"":""BASE-MEM-1"",""step"":4}"
p24WIOR.csv,p24,WOIR,task,135.906,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,137.061,secondary.response,"{""task_id"":""BASE-MEM-1"",""answer"":""5"",""correct_answer"":""5"",""correct"":true,""rt_ms"":26761,""step"":4}"
p24WIOR.csv,p24,WOIR,task,137.357,drt.response,"{""rt_ms"":1451}"
p24WIOR.csv,p24,WOIR,task,137.668,awarenessProbe.started,"{""condition"":""baseline""}"
p24WIOR.csv,p24,WOIR,task,137.872,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":1}"
p24WIOR.csv,p24,WOIR,task,148.487,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,149.781,drt.response,"{""rt_ms"":1294}"
p24WIOR.csv,p24,WOIR,task,162.856,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,163.597,drt.response,"{""rt_ms"":741}"
p24WIOR.csv,p24,WOIR,task,177.294,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,177.734,drt.response,"{""rt_ms"":440}"
p24WIOR.csv,p24,WOIR,task,180.821,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Police"",""correct_answer"":""Police"",""correct"":true,""response_time_ms"":42949,""index"":1}"
p24WIOR.csv,p24,WOIR,task,180.821,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":2}"
p24WIOR.csv,p24,WOIR,task,188.709,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""1"",""correct_answer"":""1"",""correct"":true,""response_time_ms"":7888,""index"":2}"
p24WIOR.csv,p24,WOIR,task,188.709,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":3}"
p24WIOR.csv,p24,WOIR,task,189.23,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,189.965,drt.response,"{""rt_ms"":735}"
p24WIOR.csv,p24,WOIR,task,199.477,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Ambulance arrival"",""correct_answer"":""Ambulance arrival"",""correct"":true,""response_time_ms"":10768,""index"":3}"
p24WIOR.csv,p24,WOIR,task,199.477,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":4}"
p24WIOR.csv,p24,WOIR,task,201.748,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,202.335,drt.response,"{""rt_ms"":587}"
p24WIOR.csv,p24,WOIR,task,211.718,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Traffic increased but road usable"",""correct_answer"":""Traffic increased but road usable"",""correct"":true,""response_time_ms"":12241,""index"":4}"
p24WIOR.csv,p24,WOIR,task,211.718,awarenessProbe.completed,{}
p24WIOR.csv,p24,WOIR,task,211.718,return.quiz.started,{}
p24WIOR.csv,p24,WOIR,task,215.619,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,216.309,drt.response,"{""rt_ms"":690}"
p24WIOR.csv,p24,WOIR,task,229.973,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,230.605,drt.response,"{""rt_ms"":632}"
p24WIOR.csv,p24,WOIR,task,238.609,drt.flash,{}
p24WIOR.csv,p24,WOIR,task,239.125,drt.response,"{""rt_ms"":515}"
p24WIOR.csv,p24,WOIR,task,244.237,return.quiz.completed,"{""answers"":[{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and Police"",""correctAnswer"":""Ambulance"",""isCorrect"":false},{""question"":""How many vehicles are involved in accident?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Is there any victim visible currently?"",""answer"":""2"",""correctAnswer"":""2"",""isCorrect"":true},{""question"":""Is the road currently blocked?"",""answer"":""No"",""correctAnswer"":""No"",""isCorrect"":true},{""question"":""Is any vehicle currently on fire?"",""answer"":""No"",""correctAnswer"":""No"",""isCorrect"":true}]}"
p24WIR.csv,p24,WIR,task,1.735,call.voice.alert,{}
p24WIR.csv,p24,WIR,task,1.735,call.incoming,{}
p24WIR.csv,p24,WIR,task,2.229,call.voice.alert,{}
p24WIR.csv,p24,WIR,task,2.229,call.incoming,{}
p24WIR.csv,p24,WIR,task,6.668,call.ringtone.stopped,{}
p24WIR.csv,p24,WIR,task,6.668,call.answered,{}
p24WIR.csv,p24,WIR,task,8.168,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p24WIR.csv,p24,WIR,task,13.18,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p24WIR.csv,p24,WIR,task,18.176,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p24WIR.csv,p24,WIR,task,22.14,mission.started,{}
p24WIR.csv,p24,WIR,task,24.123,drt.started,{}
p24WIR.csv,p24,WIR,task,34.002,drt.flash,{}
p24WIR.csv,p24,WIR,task,34.492,drt.response,"{""rt_ms"":489}"
p24WIR.csv,p24,WIR,task,43.411,drt.flash,{}
p24WIR.csv,p24,WIR,task,43.811,drt.response,"{""rt_ms"":400}"
p24WIR.csv,p24,WIR,task,52.91,drt.flash,{}
p24WIR.csv,p24,WIR,task,53.267,drt.response,"{""rt_ms"":358}"
p24WIR.csv,p24,WIR,task,64.448,drt.flash,{}
p24WIR.csv,p24,WIR,task,64.891,drt.response,"{""rt_ms"":444}"
p24WIR.csv,p24,WIR,task,73.301,drt.flash,{}
p24WIR.csv,p24,WIR,task,73.771,drt.response,"{""rt_ms"":471}"
p24WIR.csv,p24,WIR,task,82.994,drt.flash,{}
p24WIR.csv,p24,WIR,task,83.571,drt.response,"{""rt_ms"":577}"
p24WIR.csv,p24,WIR,task,96.066,drt.flash,{}
p24WIR.csv,p24,WIR,task,96.427,drt.response,"{""rt_ms"":362}"
p24WIR.csv,p24,WIR,task,106.325,drt.flash,{}
p24WIR.csv,p24,WIR,task,106.676,drt.response,"{""rt_ms"":351}"
p24WIR.csv,p24,WIR,task,113.615,call.ringtone.stopped,{}
p24WIR.csv,p24,WIR,task,113.615,secondary.start,"{""task_id"":""TASK-ADM-1"",""step"":1}"
p24WIR.csv,p24,WIR,task,120.316,drt.flash,{}
p24WIR.csv,p24,WIR,task,121.203,drt.response,"{""rt_ms"":887}"
p24WIR.csv,p24,WIR,task,126.675,secondary.response,"{""task_id"":""TASK-ADM-1"",""answer"":""48217B"",""correct_answer"":""48271B"",""correct"":false,""rt_ms"":13061,""step"":1}"
p24WIR.csv,p24,WIR,task,126.976,secondary.start,"{""task_id"":""TASK-LOGIC-1"",""step"":2}"
p24WIR.csv,p24,WIR,task,131.403,drt.flash,{}
p24WIR.csv,p24,WIR,task,132.107,drt.response,"{""rt_ms"":705}"
p24WIR.csv,p24,WIR,task,140.55,drt.flash,{}
p24WIR.csv,p24,WIR,task,141.235,secondary.response,"{""task_id"":""TASK-LOGIC-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":27620,""step"":2}"
p24WIR.csv,p24,WIR,task,141.435,drt.response,"{""rt_ms"":886}"
p24WIR.csv,p24,WIR,task,141.536,secondary.start,"{""task_id"":""TASK-VIS-1"",""step"":3}"
p24WIR.csv,p24,WIR,task,151.724,drt.flash,{}
p24WIR.csv,p24,WIR,task,152.931,secondary.response,"{""task_id"":""TASK-VIS-1"",""answer"":""RDAIO-447"",""correct_answer"":""RDAIO-447"",""correct"":true,""rt_ms"":39317,""step"":3}"
p24WIR.csv,p24,WIR,task,153.187,drt.response,"{""rt_ms"":1463}"
p24WIR.csv,p24,WIR,task,153.233,secondary.start,"{""task_id"":""TASK-MATH-1"",""step"":4}"
p24WIR.csv,p24,WIR,task,164.18,drt.flash,{}
p24WIR.csv,p24,WIR,task,165.483,secondary.response,"{""task_id"":""TASK-MATH-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":51869,""step"":4}"
p24WIR.csv,p24,WIR,task,165.74,drt.response,"{""rt_ms"":1560}"
p24WIR.csv,p24,WIR,task,175.494,awarenessProbe.started,"{""condition"":""information-retrieval""}"
p24WIR.csv,p24,WIR,task,175.698,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":1}"
p24WIR.csv,p24,WIR,task,178.871,drt.flash,{}
p24WIR.csv,p24,WIR,task,181.371,drt.miss,{}
p24WIR.csv,p24,WIR,task,188.852,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""3"",""correct_answer"":""2"",""correct"":false,""response_time_ms"":13154,""index"":1}"
p24WIR.csv,p24,WIR,task,188.852,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":2}"
p24WIR.csv,p24,WIR,task,192.484,drt.flash,{}
p24WIR.csv,p24,WIR,task,194.984,drt.miss,{}
p24WIR.csv,p24,WIR,task,196.571,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Fire truck"",""correct_answer"":""Ambulance"",""correct"":false,""response_time_ms"":7719,""index"":2}"
p24WIR.csv,p24,WIR,task,196.572,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":3}"
p24WIR.csv,p24,WIR,task,206.653,drt.flash,{}
p24WIR.csv,p24,WIR,task,207.051,drt.response,"{""rt_ms"":398}"
p24WIR.csv,p24,WIR,task,210.631,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Road became blocked by vehicles"",""correct_answer"":""Road became blocked by vehicles"",""correct"":true,""response_time_ms"":14060,""index"":3}"
p24WIR.csv,p24,WIR,task,210.631,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":4}"
p24WIR.csv,p24,WIR,task,218.931,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Victim detected"",""correct_answer"":""Fire truck arrival"",""correct"":false,""response_time_ms"":8300,""index"":4}"
p24WIR.csv,p24,WIR,task,218.931,awarenessProbe.completed,{}
p24WIR.csv,p24,WIR,task,218.931,return.quiz.started,{}
p24WIR.csv,p24,WIR,task,219.98,drt.flash,{}
p24WIR.csv,p24,WIR,task,222.48,drt.miss,{}
p24WIR.csv,p24,WIR,task,232.081,drt.flash,{}
p24WIR.csv,p24,WIR,task,234.582,drt.miss,{}
p24WIR.csv,p24,WIR,task,248.579,drt.flash,{}
p24WIR.csv,p24,WIR,task,248.987,drt.response,"{""rt_ms"":409}"
p24WIR.csv,p24,WIR,task,254.923,return.quiz.completed,"{""answers"":[{""question"":""How many vehicles are currently involved in the collision?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""How many victims are currently visible at the scene?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance and fire truck"",""isCorrect"":true},{""question"":""Is smoke currently visible in the scene?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""What is the current traffic condition near the scene?"",""answer"":""Road blocked"",""correctAnswer"":""Road blocked"",""isCorrect"":true}]}"
p25WIOR.csv,p25,WOIR,task,1.612,call.voice.alert,{}
p25WIOR.csv,p25,WOIR,task,1.612,call.incoming,{}
p25WIOR.csv,p25,WOIR,task,2.112,call.voice.alert,{}
p25WIOR.csv,p25,WOIR,task,2.112,call.incoming,{}
p25WIOR.csv,p25,WOIR,task,6.916,call.ringtone.stopped,{}
p25WIOR.csv,p25,WOIR,task,6.916,call.answered,{}
p25WIOR.csv,p25,WOIR,task,8.419,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p25WIOR.csv,p25,WOIR,task,13.426,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p25WIOR.csv,p25,WOIR,task,18.421,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p25WIOR.csv,p25,WOIR,task,22.86,mission.started,{}
p25WIOR.csv,p25,WOIR,task,24.069,drt.started,{}
p25WIOR.csv,p25,WOIR,task,35.632,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,36.268,drt.response,"{""rt_ms"":636}"
p25WIOR.csv,p25,WOIR,task,44.951,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,45.331,drt.response,"{""rt_ms"":380}"
p25WIOR.csv,p25,WOIR,task,55.241,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,55.66,drt.response,"{""rt_ms"":419}"
p25WIOR.csv,p25,WOIR,task,66.58,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,66.972,drt.response,"{""rt_ms"":392}"
p25WIOR.csv,p25,WOIR,task,76.089,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,76.516,drt.response,"{""rt_ms"":427}"
p25WIOR.csv,p25,WOIR,task,89.451,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,89.699,drt.response,"{""rt_ms"":249}"
p25WIOR.csv,p25,WOIR,task,103.148,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,103.42,drt.response,"{""rt_ms"":272}"
p25WIOR.csv,p25,WOIR,task,112.103,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,112.459,drt.response,"{""rt_ms"":357}"
p25WIOR.csv,p25,WOIR,task,114.296,call.ringtone.stopped,{}
p25WIOR.csv,p25,WOIR,task,114.296,secondary.start,"{""task_id"":""BASE-PATTERN-1"",""step"":1}"
p25WIOR.csv,p25,WOIR,task,124.069,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,126.57,drt.miss,{}
p25WIOR.csv,p25,WOIR,task,130.947,secondary.response,"{""task_id"":""BASE-PATTERN-1"",""answer"":""48"",""correct_answer"":""48"",""correct"":true,""rt_ms"":16652,""step"":1}"
p25WIOR.csv,p25,WOIR,task,131.248,secondary.start,"{""task_id"":""BASE-MEM-1"",""step"":2}"
p25WIOR.csv,p25,WOIR,task,137.171,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,139.672,drt.miss,{}
p25WIOR.csv,p25,WOIR,task,142.259,secondary.response,"{""task_id"":""BASE-MEM-1"",""answer"":""5"",""correct_answer"":""5"",""correct"":true,""rt_ms"":27964,""step"":2}"
p25WIOR.csv,p25,WOIR,task,142.564,secondary.start,"{""task_id"":""BASE-VIS-1"",""step"":3}"
p25WIOR.csv,p25,WOIR,task,149.499,secondary.response,"{""task_id"":""BASE-VIS-1"",""answer"":""DTR-822"",""correct_answer"":""DTR-822"",""correct"":true,""rt_ms"":35203,""step"":3}"
p25WIOR.csv,p25,WOIR,task,149.8,secondary.start,"{""task_id"":""BASE-MATH-1"",""step"":4}"
p25WIOR.csv,p25,WOIR,task,151.593,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,153.82,drt.response,"{""rt_ms"":2227}"
p25WIOR.csv,p25,WOIR,task,164.734,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,167.236,drt.miss,{}
p25WIOR.csv,p25,WOIR,task,175.708,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,178.209,drt.miss,{}
p25WIOR.csv,p25,WOIR,task,180.467,secondary.response,"{""task_id"":""BASE-MATH-1"",""answer"":""51"",""correct_answer"":""51"",""correct"":true,""rt_ms"":66172,""step"":4}"
p25WIOR.csv,p25,WOIR,task,181.069,awarenessProbe.started,"{""condition"":""baseline""}"
p25WIOR.csv,p25,WOIR,task,181.269,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":1}"
p25WIOR.csv,p25,WOIR,task,190.019,drt.flash,{}
p25WIOR.csv,p25,WOIR,task,192.52,drt.miss,{}
